Actor1Code,Actor1Name,Actor1Type1Code,Actor1CountryCode,Actor2Code,Actor2Name,Actor2Type1Code,Actor2CountryCode,YearMin,YearMax,EventCode,consolidatedAvgTone,eventCount
USAGOV,UNITED STATES,GOV,USA,USABUS,INDIANA,BUS,USA,2014,2014,051,0.423728813559322,1
AUSGOV,AUSTRALIAN,GOV,AUS,MNCGBRBUS,RIO TINTO,MNC,GBR,2015,2015,051,-0.14176318502332658,2
RWAGOV,RWANDA,GOV,RWA,USABUS,AMERICAN,BUS,USA,2015,2015,057,1.3175230566534901,1
IDNGOVBUS,JUSMAN SYAFII DJAMAL,GOV,IDN,IDNGOVBUSGOVMED,JUSMAN SYAFII DJAMAL,GOV,IDN,2008,2008,112,0.5539263603779734,1
GRDGOVMED,BRIAN MC,GOV,GRD,IRLBUS,IRISH,BUS,IRL,2013,2013,052,0.175131348511384,1
UKRGOV,UKRAINE,GOV,UKR,RUSGOVBUS,VIKTOR KHRISTENKO,GOV,RUS,2012,2012,057,0.0,1
IRNGOVBUS,ALI AKBAR SALEHI,GOV,IRN,ARGGOVBUS,HECTOR TIMERMAN,GOV,ARG,2013,2013,057,0.05238302240946852,6
DZAGOVENV,CHERIF RAHMANI,GOV,DZA,DZABUS,ALGERIA,BUS,DZA,2013,2013,051,0.377358490566038,1
MOZGOV,MOZAMBIQUE,GOV,MOZ,AFRBUS,AFRICA,BUS,AFR,1998,1998,057,2.5,1
IRQGOV,IRAQ,GOV,IRQ,CHNBUS,CHINESE,BUS,CHN,2009,2009,057,1.1205273069679849,2
PHLGOVEDU,ARMIN LUISTRO,GOV,PHL,PHLBUS,CEBU,BUS,PHL,2012,2012,051,0.673854447439353,1
AGOGOV,ANGOLA,GOV,AGO,USAELIBUS,GEORGE SOROS,ELI,USA,2003,2003,050,1.4245397124042471,1
UKRGOVBUS,UKRAINE,GOV,UKR,CHNGOVBUS,CHINA,GOV,CHN,2012,2012,057,7.32647814910026,1
USAGOV,BARACK OBAMA,GOV,USA,USAGOVBUS,BEN BERNANKE,GOV,USA,2009,2010,051,0.15474223044260424,2
GBRGOVBUS,BRITISH,GOV,GBR,CANGOVBUS,MARK CARNEY,GOV,CAN,2014,2014,110,0.34042866570229996,2
GRCGOV,GREECE,GOV,GRC,GRCBUS,GREECE,BUS,GRC,2015,2015,050,-0.4090347137576288,3
QATGOV,QATAR,GOV,QAT,USABUS,AMERICAN,BUS,USA,2014,2014,051,0.49566294919454834,1
USAGOVREB,OBAMA,GOV,USA,MYSBUS,MALAYSIA,BUS,MYS,2014,2014,112,0.15025041736227002,1
KGZGOV,KYRGYZSTAN,GOV,KGZ,KORBUS,SOUTH KOREAN,BUS,KOR,2015,2015,050,0.0,2
ISRGOVMED,ISRAELI,GOV,ISR,USABUS,THE US,BUS,USA,2014,2014,112,0.1389677497946271,2
MNGGOV,MONGOLIAN,GOV,MNG,CANBUS,CANADIAN,BUS,CAN,2012,2012,057,0.8992316500780255,2
UKRGOV,UKRAINE,GOV,UKR,FRAGOVBUS,CHRISTINE LAGARDE,GOV,FRA,2015,2015,110,0.76252723311547,1
CHNGOV,HU JINTAO,GOV,CHN,RUSBUS,RUSSIA,BUS,RUS,2003,2003,051,5.3191489361702,1
USAGOV,UNITED STATES,GOV,USA,CANBUS,CANADIAN,BUS,CAN,2012,2012,111,0.5139500734214392,1
MYSGOVBUS,MUSTAPA MOHAMED,GOV,MYS,MYSGOVBUSELI,MUSTAPA MOHAMED,GOV,MYS,2016,2016,057,-0.12165450121654499,1
AUSGOV,AUSTRALIA,GOV,AUS,AUSGOVBUS,FRAN BAILEY,GOV,AUS,2006,2006,110,5.33910533910534,1
LBRGOV,LIBERIAN,GOV,LBR,USABUS,AMERICAN,BUS,USA,1987,1987,112,0.5244996549344374,2
CHNGOVMED,CHINA,GOV,CHN,CHNGOVBUS,CHINA,GOV,CHN,2009,2009,110,0.18261050157966074,1
USAGOV,US AMBASSADOR,GOV,USA,OMNBUS,OMAN,BUS,OMN,2011,2011,051,0.7265387169523501,1
VNMGOV,VIETNAMESE,GOV,VNM,GBRBUS,BRITISH,BUS,GBR,2002,2002,051,7.296049555867225,2
NLDGOVLAB,HENK KAMP,GOV,NLD,CHNBUS,CHINESE,BUS,CHN,2015,2015,051,0.5533854166666666,1
SVKGOV,ROBERT FICO,GOV,SVK,SVKGOVBUS,SLOVAKIA,GOV,SVK,2013,2013,057,0.170357751277683,1
USAGOVDEV,USAID,GOV,USA,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2015,2015,051,0.014707219082138272,3
MMRGOV,MYANMAR,GOV,MMR,JPNBUS,JAPAN,BUS,JPN,2014,2014,057,0.16359918200409002,2
ARMGOV,ARMENIAN,GOV,ARM,IRNGOVBUS,ALI AKBAR SALEHI,GOV,IRN,2011,2011,050,6.25,1
DEUGOV,GERMANY,GOV,DEU,USABUS,UNITED STATES,BUS,USA,1992,1992,112,4.9778463682979055,2
RUSGOV,RUSSIA,GOV,RUS,GBRBUS,UNITED KINGDOM,BUS,GBR,1996,1996,110,4.67980295566502,1
UGAGOVDEV,GERALD SSENDAULA,GOV,UGA,UGABUS,UGANDA,BUS,UGA,2004,2004,111,0.7887817703768628,1
RUSGOV,RUSSIAN,GOV,RUS,CHNBUS,GREAT WALL,BUS,CHN,2015,2015,057,0.37897071015661415,1
GBRGOV,UNITED KINGDOM,GOV,GBR,MNCGBRBUS,ROYAL BANK OF SCOTLAND,MNC,GBR,2012,2012,051,0.3698460140177928,1
ISRGOV,EHUD OLMERT,GOV,ISR,ISRGOVBUSGOVMED,SHAUL MOFAZ,GOV,ISR,2008,2008,110,0.7201646090534978,1
USAGOV,BARACK OBAMA,GOV,USA,CANBUS,CANADIAN,BUS,CAN,2012,2012,051,0.575817860300619,1
MWIGOVMED,MALAWIAN,GOV,MWI,TZAGOVBUS,MARK MWANDOSYA,GOV,TZA,2003,2003,057,1.7744755244755226,1
USAGOV,THE WHITE HOUSE,GOV,USA,USABUS,AMERICAN,BUS,USA,2011,2011,110,2.22337125129266,1
UGAGOVMEDELI,AGGREY AWORI,GOV,UGA,UGAGOVBUS,NELSON GAGAWALA WAMBUZI,GOV,UGA,2015,2015,110,-1.92307692307692,2
USAGOVDEV,USAID,GOV,USA,JORBUS,JORDAN,BUS,JOR,2009,2009,051,0.6729033316921056,1
JPNGOV,JAPAN,GOV,JPN," JPNBUS",JAPANESE,BUS,JPN,2013,2013,114,0.165289256198347,1
RUSGOV,RUSSIA,GOV,RUS,RUSBUS,RUSSIAN,BUS,RUS,2011,2011,051,1.420454545454545,1
BRAGOV,BRAZIL,GOV,BRA,CHNBUS,CHINA,BUS,CHN,2012,2012,050,4.34782608695652,1
NMRGOV,NORTH AMERICA,GOV,NMR,NMRBUS,NORTH AMERICA,BUS,NMR,2008,2008,052,2.692543300957135,2
TURGOV,TURKISH,GOV,TUR,RUSBUS,RUSSIAN,BUS,RUS,2004,2004,050,1.258907363420428,1
AUSGOV,WAYNE SWAN,GOV,AUS,MNCAUSBUS,BHP BILLITON,MNC,AUS,2013,2013,050,0.2822109944304872,3
IRQGOV,IRAQI,GOV,IRQ,TURBUS,TURKEY,BUS,TUR,2015,2015,050,0.171821305841925,1
AUSGOVBUSLEG,KIM CARR,GOV,AUS,AUSGOVBUS,ANTHONY ALBANESE,GOV,AUS,2015,2015,051,0.16746411483253548,1
USAGOV,JERSEY,GOV,USA,USABUS,MICHIGAN,BUS,USA,2011,2011,051,4.82954545454545,1
ZAFGOVBUSGOVMED,JEFF RADEBE,GOV,ZAF,MOZBUS,MOZAMBICAN,BUS,MOZ,2005,2005,057,2.89389067524116,2
KHMGOV,CAMBODIAN,GOV,KHM,CHNBUS,CHINESE,BUS,CHN,2006,2006,051,0.79059829059829,1
JPNGOVPTY,SHIZUKA KAMEI,GOV,JPN,JPNBUS,JAPAN,BUS,JPN,2009,2009,112,0.3831417624521078,1
OMNGOV,OMANI,GOV,OMN," IRNGOVBUS",BIJAN NAMDAR ZANGANEH,GOV,IRN,2013,2013,057,0.7009020495797524,2
NZLGOV,NEW ZEALAND,GOV,NZL,NZLBUS,NEW ZEALAND,BUS,NZL,2013,2013,053,0.76530612244898,1
VENGOV,VENEZUELA,GOV,VEN,GBRBUS,UNITED KINGDOM,BUS,GBR,2000,2000,114,0.78125,1
BGDGOV,BANGLADESH,GOV,BGD,USABUS,THE US,BUS,USA,2012,2012,111,0.589147286821706,1
USAGOV,"US GOVERNMENT ",GOV,USA," USABUS",AMERICAN,BUS,USA,2013,2013,115,0.5537098560354383,1
HRVGOV,CROATIAN,GOV,HRV,THABUS,THAI,BUS,THA,2002,2002,051,1.8805309734513276,1
KHMGOV,SAMDECH HUN SEN,GOV,KHM,PHLBUS,PHILIPPINE,BUS,PHL,2002,2002,051,1.418439716312056,1
USAPRIGOV,PEDRO ROSSELLO,GOV,USA,USABUS,UNITED STATES,BUS,USA,1995,1995,114,1.2396694214876034,1
RUSGOV,RUSSIA,GOV,RUS,CHEBUS,SWITZERLAND,BUS,CHE,1997,1997,051,6.39097744360902,1
VNMGOV,VIETNAMESE,GOV,VNM,VNMGOVBUS,VO HONG PHUC,GOV,VNM,2006,2006,057,4.5,1
MWIGOVMED,MALAWIAN,GOV,MWI,ZWEGOVBUS,WITNESS MANGWENDE,GOV,ZWE,1986,1986,057,5.01519756838905,1
UZBGOV,UZBEKISTAN,GOV,UZB,UZBGOVBUS,GALINA SAIDOVA,GOV,UZB,2015,2015,057,0.9803921568627434,1
ZWEGOV,PRISCILLA MISIHAIRABWI MUSHONGA,GOV,ZWE,ZWEGOVBUS,WELSHMAN NCUBE,GOV,ZWE,2012,2012,050,0.869565217391304,1
USAGOV,ILLINOIS,GOV,USA,USABUS,MICHIGAN,BUS,USA,2013,2013,115,0.06666666666666667,1
AUTGOVMED,AUSTRIA,GOV,AUT,AUTGOVBUSGOVMED,WERNER FAYMANN,GOV,AUT,2008,2008,111,1.2371134020618562,1
USAGOV,UNITED STATES,GOV,USA,USAGOVBUS,BEN BERNANKE,GOV,USA,2011,2011,111,3.09278350515464,1
USAGOVBUS,BEN BERNANKE,GOV,USA,EURGOVBUS,EUROPEAN,GOV,EUR,2012,2012,050,1.4546267006902733,1
KGZGOV,KYRGYZSTAN,GOV,KGZ,CANBUS,CANADA,BUS,CAN,2013,2013,110,0.5425709515859775,1
ZAFGOV,JOHANNESBURG,GOV,ZAF,FRAGOVBUS,CHRISTINE LAGARDE,GOV,FRA,2011,2011,051,5.12820512820515,1
GBRGOV,WELSH,GOV,GBR,GBRBUS,WALES,BUS,GBR,2014,2014,051,0.5184331797235024,1
POLGOV,WALDEMAR PAWLAK,GOV,POL,POLBUS,POLAND,BUS,POL,2009,2009,051,6.42111112927216,2
ESTGOV,ESTONIA,GOV,EST,RUSBUS,RUSSIA,BUS,RUS,2011,2011,110,3.07443365695793,1
GMBGOV,GAMBIA,GOV,GMB,ETHGOVBUS,AMIN ABDULKADIR,GOV,ETH,2013,2013,057,2.610441767068275,1
CHNGOV,CHINESE,GOV,CHN,NZLBUS,NEW ZEALAND,BUS,NZL,2006,2006,051,6.91699604743085,1
IRLGOV,BRIAN LENIHAN,GOV,IRL,IRLBUS,IRISH,BUS,IRL,2009,2009,111,0.7532956685499055,1
USAGOV,THE US,GOV,USA,USABUS,A US,BUS,USA,2008,2008,055,0.46783625730994205,1
AFGGOV,AFGHAN,GOV,AFG,TJKBUS,TAJIK,BUS,TJK,2011,2011,057,1.74216027874564,1
CZEGOV,CZECH REPUBLIC,GOV,CZE,CZEGOVBUSGOVMED,VIT BARTA,GOV,CZE,2011,2011,114,1.4875239923224575,1
MKDGOV,MACEDONIA,GOV,MKD,GBRBUS,UNITED KINGDOM,BUS,GBR,2008,2008,057,8.81542699724518,1
JPNGOV,JAPANESE,GOV,JPN,AUSGOVBUS,CRAIG EMERSON,GOV,AUS,2011,2011,057,0.5147058823529412,1
AGOGOV,ANGOLAN,GOV,AGO,EGYBUS,EGYPTIAN,BUS,EGY,2009,2009,051,1.36986301369863,1
UZBGOV,ISLAM KARIMOV,GOV,UZB,RUSBUS,RUSSIAN,BUS,RUS,2007,2007,057,0.99787120808941,1
RUSGOV,DAGESTAN,GOV,RUS,ITABUS,ITALIAN,BUS,ITA,2010,2010,057,1.461794019933557,1
USAGOVDEV,USAID,GOV,USA,ETHBUS,ETHIOPIAN,BUS,ETH,2008,2008,051,0.8841886269070729,1
KWTGOV,KUWAITI,GOV,KWT,IRNGOVBUS,HABIBOLLAH BITARAF,GOV,IRN,2003,2003,050,1.1423560716013499,1
AZEGOV,HEYDAR ALIYEV,GOV,AZE,USABUS,AMERICAN,BUS,USA,1997,1997,057,1.6192560175054702,1
ARGGOV,ARGENTINEAN,GOV,ARG,RUSBUS,RUSSIAN,BUS,RUS,2015,2015,057,0.54054054054054,1
EURGOVBUS,EUROPEAN,GOV,EUR,CYPBUS,CYPRIOT,BUS,CYP,2013,2013,051,0.31446540880503104,1
KENGOV,KENYA,GOV,KEN," KENBUS",KENYA,BUS,KEN,2013,2013,051,0.869565217391305,1
JPNGOV,HIROFUMI NAKASONE,GOV,JPN,VNMGOVBUS,VIETNAM,GOV,VNM,2008,2008,057,1.4927515255017183,3
PHLGOV,GLORIA MACAPAGAL ARROYO,GOV,PHL,CHNBUS,CHINESE,BUS,CHN,2010,2010,057,0.912933220625528,1
GBRGOV,BRITISH,GOV,GBR,UGABUS,UGANDA,BUS,UGA,2002,2002,051,2.678571428571425,1
AFGGOV,AFGHAN,GOV,AFG,RUSGOVBUS,SERGEY SHMATKO,GOV,RUS,2011,2011,050,5.23255813953488,1
INDGOV,DELHI,GOV,IND,INDBUS,DELHI,BUS,IND,2010,2011,051,1.7119451057274875,2
ETHGOV,ETHIOPIAN,GOV,ETH,JPNGOVBUS,JAPAN,GOV,JPN,2010,2010,111,0.9677419354838699,1
GRCGOV,GREEK,GOV,GRC," GRCBUS",CRETE,BUS,GRC,2013,2013,051,0.5916381803839067,1
AUSGOVBUS,CRAIG EMERSON,GOV,AUS,AUSBUS,AUSTRALIAN,BUS,AUS,2013,2013,051,0.93632958801498,1
RUSGOVJUD,RUSSIAN,GOV,RUS,RUSBUS,RUSSIAN,BUS,RUS,2005,2005,114,2.413793103448275,1
ARMGOVBUS,ARMEN MOVSISYAN,GOV,ARM,IRNGOVBUS,HABIBOLLAH BITARAF,GOV,IRN,2004,2004,050,1.61764705882353,1
PANGOV,PANAMANIAN,GOV,PAN," PRKBUS",NORTH KOREAN,BUS,PRK,2013,2013,111,0.05537098560354367,1
MEXGOV,MEXICAN,GOV,MEX,CHNBUS,CHINESE,BUS,CHN,2014,2014,057,0.8988764044943821,1
USAGOV,UNITED STATES,GOV,USA,USABUS,VIRGINIA,BUS,USA,2014,2014,051,1.4547754585705268,2
INDGOV,MUMBAI,GOV,IND,INDBUS,MUMBAI,BUS,IND,2014,2014,051,2.18068535825545,1
POLGOV,POLISH,GOV,POL,DEUBUS,GERMAN,BUS,DEU,1999,1999,111,1.176470588235294,1
ISRGOV,ISRAEL,GOV,ISR,MNCUSABUS,DISNEY,MNC,USA,1999,1999,051,1.384615384615385,1
USAGOV,UNITED STATES,GOV,USA,USABUS,TEXAS,BUS,USA,2013,2013,114,1.26050420168067,1
USAGOV,SOUTH CAROLINA,GOV,USA,CHNBUS,CHINESE,BUS,CHN,2015,2015,051,0.3384094754653133,1
USAGOV,OBAMA,GOV,USA,KENBUS,KENYA,BUS,KEN,2015,2015,051,0.0,1
SGPGOV,SINGAPORE,GOV,SGP,SGPBUS,SINGAPORE,BUS,SGP,2014,2014,114,0.211640211640212,1
DNKGOV,DANISH,GOV,DNK,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2003,2003,057,3.31288343558282,1
TZAGOV,TANZANIAN,GOV,TZA,BRABUS,BRAZILIAN,BUS,BRA,2004,2004,057,0.952380952380952,1
USAGOV,UNITED STATES,GOV,USA,USABUS,VIRGINIA,BUS,USA,2013,2013,112,0.483558994197292,1
UGAGOV,KAMPALA,GOV,UGA,UGABUS,UGANDA,BUS,UGA,2004,2004,051,1.551724137931035,1
RUSGOV,RUSSIA,GOV,RUS,QATBUS,QATARI,BUS,QAT,2011,2011,050,0.74074074074074,1
IRQGOV,IRAQI,GOV,IRQ,JORBUS,JORDANIAN,BUS,JOR,2001,2001,057,2.3121387283237,1
ZWEGOV,TENDAI BITI,GOV,ZWE,ZWEGOVBUS,ELTON MANGOMA,GOV,ZWE,2015,2015,112,-0.310173697270471,1
NGAGOV,PORT HARCOURT,GOV,NGA,NGABUS,NIGERIA,BUS,NGA,2010,2010,113,0.6046511627906981,1
USAGOV,UNITED STATES,GOV,USA,EURGOVBUS,EUROPEAN,GOV,EUR,2009,2009,057,5.35405872193437,1
JPNGOV,JAPAN,GOV,JPN,JPNBUS,JAPANESE,BUS,JPN,2007,2015,057,1.4522514522514527,2
TWNGOV,TAIWAN,GOV,TWN,TWNBUS,TAIWANESE,BUS,TWN,2014,2014,055,0.41899441340782,1
USAGOV,OBAMA,GOV,USA,TUNBUS,TUNISIA,BUS,TUN,2014,2015,051,0.6532258064516124,2
IRNGOVBUS,HABIBOLLAH BITARAF,GOV,IRN,ITAGOVBUS,ITALIAN,GOV,ITA,2001,2001,050,1.552511415525114,1
GHAGOVMED,GHANA,GOV,GHA,NGABUS,NIGERIA,BUS,NGA,2009,2009,111,5.82089552238805,1
ZMBGOVBUSGOVMED,GEOFFREY LUNGWANGWA,GOV,ZMB,ZMBBUS,ZAMBIA,BUS,ZMB,2011,2011,051,1.215189873417722,1
NZLGOV,PHIL GOFF,GOV,NZL,NZLBUS,NEW ZEALAND,BUS,NZL,2008,2008,111,1.0932619366354313,1
CHNGOV,XI JINPING,GOV,CHN,CHNBUS,ZHEJIANG,BUS,CHN,2011,2011,051,1.9572953736654835,1
KHMGOV,CAMBODIA,GOV,KHM,EURBUS,EUROPEAN,BUS,EUR,2015,2015,057,0.169491525423729,1
IRNGOV,IRANIAN,GOV,IRN,IRNBUS,IRAN,BUS,IRN,2008,2008,051,0.3301841016126732,1
IRQGOV,NURI AL MALIKI,GOV,IRQ,JPNBUS,JAPANESE,BUS,JPN,2011,2011,050,5.08744038155803,1
IRLGOVELI,BRIAN LENIHAN,GOV,IRL,EURGOVBUS,EUROPEAN,GOV,EUR,2011,2011,112,0.18368571000149944,1
NZLGOV,JOHN KEY,GOV,NZL,NZLBUS,AUCKLAND,BUS,NZL,2009,2009,051,1.904761904761904,1
USAGOV,WASHINGTON,GOV,USA,USABUS,AMERICAN,BUS,USA,2012,2012,111,0.8839601414336232,1
USAGOV,UNITED STATES,GOV,USA,MNCUSABUS,HALLIBURTON,MNC,USA,2005,2005,050,3.8125,1
DEUGOV,GERMAN,GOV,DEU,DEUBUS,GERMAN,BUS,DEU,2004,2004,113,0.39344262295082,1
COLGOV,COLOMBIA,GOV,COL,COLBUS,COLOMBIA,BUS,COL,1993,1993,112,0.702247191011235,1
TJKGOV,TAJIKISTAN,GOV,TJK,IGOASABUS,ECONOMIC COOPERATION ORGANIZATION,IGO,ASA,2009,2009,051,7.65661252900232,1
ISLGOV,ICELAND,GOV,ISL,ISLBUS,ICELAND,BUS,ISL,2016,2016,112,-0.7659313725490183,1
PANGOV,PANAMA,GOV,PAN,PANBUS,PANAMA,BUS,PAN,2016,2016,115,-1.23456790123457,1
BELGOV,BELGIUM,GOV,BEL,USABUS,WISCONSIN,BUS,USA,2016,2016,111,-0.5214940098661027,1
USAGOV,INDIANAPOLIS,GOV,USA,USABUS,INDIANA,BUS,USA,2015,2016,051,1.3641158419639432,2
PSEGOV,PALESTINIAN,GOV,PSE,ISRBUS,ISRAELI,BUS,ISR,2014,2016,051,0.7296336508826,2
DEUGOVBUS,WOLFGANG TIEFENSEE,GOV,DEU,DEUGOVBUSGOVMIL,WOLFGANG TIEFENSEE,GOV,DEU,2008,2008,112,1.071428571428572,1
IRLGOV,MICHEAL MARTIN,GOV,IRL,IRLGOVBUS,MARY HANAFIN,GOV,IRL,2010,2010,057,0.6711409395973156,1
DEUGOV,ANGELA MERKEL,GOV,DEU,GRCBUS,GREEK,BUS,GRC,2014,2014,051,1.0834236186348867,1
USAGOV,OBAMA,GOV,USA,USABUS,UNITED STATES,BUS,USA,2009,2015,111,0.21098137517279572,22
GBRGOV,BRITISH,GOV,GBR,PHLBUS,MANILA,BUS,PHL,2009,2009,051,2.64150943396226,1
QATGOV,QATAR,GOV,QAT,USABUS,UNITED STATES,BUS,USA,2014,2014,051,1.486988847583645,1
HUNGOV,HUNGARIAN,GOV,HUN,USAELIBUS,GEORGE SOROS,ELI,USA,2015,2015,111,-0.38043490819784503,4
BGDGOV,DHAKA,GOV,BGD,BGDBUS,BANGLADESH,BUS,BGD,2014,2014,051,0.2590358670756884,15
FRAGOV,FRENCH,GOV,FRA,IRNGOVBUS,IRANIAN,GOV,IRN,2012,2012,051,0.8455701308284266,2
POLGOV,POLISH,GOV,POL,POLBUS,POLISH,BUS,POL,1982,2014,051,0.8779467957502135,3
IRNGOV,TEHRAN,GOV,IRN,CHNBUS,CHINESE,BUS,CHN,2014,2014,051,0.6140350877192983,1
IRLGOV,DUBLIN,GOV,IRL,IRLBUS,IRELAND,BUS,IRL,2008,2016,051,2.4628309716029,3
USAGOV,THE WHITE HOUSE,GOV,USA,USABUS,AMERICAN,BUS,USA,2015,2015,057,1.03786349988806,3
LBYGOV,LIBYAN,GOV,LBY,USABUS,A US,BUS,USA,2015,2015,051,0.31768231768231797,2
NGAGOV,NIGERIA,GOV,NGA,IGOWAFBUSWAS,ECOWAS,IGO,WAF,2005,2015,051,1.0744573451605588,11
NZLGOV,JOHN KEY,GOV,NZL,CHNBUS,CHINESE,BUS,CHN,2015,2015,112,-1.6194331983805617,1
SYRGOV,SYRIAN,GOV,SYR," USABUS",AMERICAN,BUS,USA,2013,2013,111,0.7118927973199334,1
USAGOV,NASA,GOV,USA,USABUS,ORLANDO,BUS,USA,2014,2014,057,0.625,1
PAKGOV,PAKISTAN,GOV,PAK,BHRBUS,BAHRAIN,BUS,BHR,2007,2007,057,3.5063771701574042,2
MYSGOVBUS,MUSTAPA MOHAMED,GOV,MYS,MYSBUS,MALAYSIAN,BUS,MYS,2013,2013,051,0.6988120195667368,1
NGAGOV,NIGERIA,GOV,NGA,NGABUS,NIGERIA,BUS,NGA,2002,2013,112,0.995807295486367,7
CUBGOVMED,CUBAN,GOV,CUB,IRNGOVBUSGOVMED,ALI AKBAR MEHRABIAN,GOV,IRN,2009,2009,057,1.6019492574257423,2
USAGOV,TENNESSEE,GOV,USA,USABUS,NASHVILLE,BUS,USA,2015,2015,051,0.28409090909090867,1
QATGOV,QATARI,GOV,QAT,QATBUS,QATAR,BUS,QAT,2015,2015,051,2.0318423379647865,2
PHLGOV,PHILIPPINE,GOV,PHL,PHLBUS,PHILIPPINE,BUS,PHL,2008,2016,051,1.7196010436651676,10
IDNGOV,INDONESIA,GOV,IDN,JPNBUS,JAPAN,BUS,JPN,1998,1998,057,3.125,1
ZWEGOV,ZIMBABWE,GOV,ZWE,ZWEBUS,ZIMBABWEAN,BUS,ZWE,2011,2011,051,1.115537848605578,1
FRAGOV,FRENCH,GOV,FRA,ITAGOVBUS,MARIO DRAGHI,GOV,ITA,2011,2014,051,0.7049498225325488,4
ISRGOVMIL,ISRAELI,GOV,ISR,EURBUS,EUROPEAN,BUS,EUR,2014,2014,051,0.15287475781404944,1
SAUGOV,ABDULLAH,GOV,SAU,OMNBUS,MUSCAT,BUS,OMN,2013,2016,051,0.8656401346748497,4
ZAFGOVMIL,SIYABONGA CWELE,GOV,ZAF,CHNBUS,CHINA,BUS,CHN,2015,2015,057,-0.08464431378780599,2
KENGOV,NOAH WEKESA,GOV,KEN,KENGOVBUS,KIRAITU MURUNGI,GOV,KEN,2015,2015,057,0.4219436326035313,2
CHNGOV,CHINA,GOV,CHN,CHNBUS,GUANGDONG,BUS,CHN,2009,2009,051,6.28415300546448,1
VNMGOVBUS,VU HUY HOANG,GOV,VNM,CUBBUS,CUBA,BUS,CUB,2008,2008,050,7.27272727272727,1
USAGOV,OBAMA,GOV,USA,USAMEDBUS,REUTERS,MED,USA,2009,2009,052,0.7367582636399844,1
IRNGOV,IRAN,GOV,IRN,DEUBUS,GERMAN,BUS,DEU,2015,2016,057,-0.18515977035156267,3
IDNGOV,INDONESIAN,GOV,IDN,SURBUS,SURINAME,BUS,SUR,1997,1997,051,1.52019002375297,1
LKAGOV,SRI LANKA,GOV,LKA,CHNBUS,CHINA,BUS,CHN,2011,2012,057,1.0690358485177984,5
USAGOV,NEW YORK,GOV,USA,IRNBUS,IRAN,BUS,IRN,2012,2012,112,0.08676304977750629,5
OMNGOV,OMAN,GOV,OMN,IRNBUS,IRANIAN,BUS,IRN,2015,2015,057,0.35842293906809997,2
CHNGOV,CHINESE,GOV,CHN,CHNBUS,CHINESE,BUS,CHN,2012,2015,114,0.12741953440631715,4
INDGOV,MADHYA PRADESH,GOV,IND,INDGOVBUS,UMA BHARTI,GOV,IND,2015,2015,110,-0.704225352112676,1
ISRGOV,AVIGDOR LIEBERMAN,GOV,ISR,ISRGOVBUS,ISRAEL,GOV,ISR,2014,2014,050,4.077053842293485,2
VNMGOV,VIETNAMESE,GOV,VNM,USAGOVBUS,US TREASURY,GOV,USA,1997,1997,057,4.054054054054055,1
TURGOV,TURKISH,GOV,TUR,AZEGOVBUS,NATIQ ALIYEV,GOV,AZE,2011,2011,057,0.5044974126234415,2
CHNGOV,QIAN QICHEN,GOV,CHN,CHNBUS,CHINA,BUS,CHN,1997,1997,051,0.9496057264285915,2
BFAGOV,BURKINA FASO,GOV,BFA,IGOWAFBUSWASLEG,ECOWAS,IGO,WAF,2003,2003,051,4.07608695652174,1
GHAGOV,KOFI HUMADO,GOV,GHA," GHAGOVBUS",AKUA SENA DANSUA,GOV,GHA,2013,2013,057,4.15814587593729,1
USAGOV,UNITED STATES,GOV,USA,LBNBUS,LEBANON,BUS,LBN,2011,2011,112,2.159827213822895,1
RUSGOVBUS,RUSSIA,GOV,RUS,RUSBUS,RUSSIAN,BUS,RUS,2014,2014,057,0.27593818984547497,1
CHEGOVBUS,SWITZERLAND,GOV,CHE,CHEBUS,SWISS,BUS,CHE,2014,2014,110,0.08854781582054333,1
USAGOV,UNITED STATES,GOV,USA,USABUS,AMERICAN,BUS,USA,1997,2015,051,1.001731517831778,10
IRLGOV,IRISH,GOV,IRL,IRLBUS,IRELAND,BUS,IRL,2009,2009,051,2.1146616541353427,1
SLEGOV,SIERRA LEONE,GOV,SLE,BELBUS,BELGIAN,BUS,BEL,2012,2012,057,0.8824615340233342,2
AGOGOV,ANGOLAN,GOV,AGO,KENBUS,KENYA,BUS,KEN,2011,2011,057,2.55972696245734,1
FRAGOV,FRENCH,GOV,FRA," LBNBUS",TYRE,BUS,LBN,2013,2013,111,0.5797101449275367,1
IRNGOV,IRAN,GOV,IRN,TJKGOVBUS,SHERALI GUL,GOV,TJK,2008,2008,050,3.98803589232303,1
AREGOV,UNITED ARAB EMIRATES,GOV,ARE,USABUS,THE US,BUS,USA,1981,1981,057,2.923976608187135,1
JAMGOV,JAMAICA,GOV,JAM," JAMGOVBUS",PHILLIP PAULWELL,GOV,JAM,2013,2013,050,0.5343511450381679,1
GHAGOV,GHANA,GOV,GHA,JPNBUS,JAPAN,BUS,JPN,2014,2014,057,0.39548022598870103,1
DEUGOV,ANGELA MERKEL,GOV,DEU,DEUBUS,GERMANY,BUS,DEU,2009,2011,051,1.4203346633314544,5
FRAGOVELI,NICOLAS SARKOZY,GOV,FRA," FRABUS",FRANCE,BUS,FRA,2013,2013,114,1.50537634408602,1
